"תחנה","תאריך ושעה (שעון קיץ)","טמפרטורה (C°)","לחות יחסית (%)"
"מרום גולן פיכמן 01/1998-07/2025","02-03-2024 06:00","5.9","34"
"כפר בלום 07/2005-07/2025","02-03-2024 06:00","6.4","69"
"מרום גולן פיכמן 01/1998-07/2025","02-03-2024 09:00","11.9","25"
"כפר בלום 07/2005-07/2025","02-03-2024 09:00","11.9","50"
"מרום גולן פיכמן 01/1998-07/2025","02-03-2024 12:00","15.9","29"
"כפר בלום 07/2005-07/2025","02-03-2024 12:00","21.2","28"
"מרום גולן פיכמן 01/1998-07/2025","02-03-2024 15:00","19","30"
"כפר בלום 07/2005-07/2025","02-03-2024 15:00","24.6","24"
"מרום גולן פיכמן 01/1998-07/2025","02-03-2024 18:00","13.1","57"
"כפר בלום 07/2005-07/2025","02-03-2024 18:00","20.3","57"
"מרום גולן פיכמן 01/1998-07/2025","02-03-2024 21:00","10.8","93"
"כפר בלום 07/2005-07/2025","02-03-2024 21:00","17.4","73"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 00:00","9.9","93"
"כפר בלום 07/2005-07/2025","03-03-2024 00:00","15.8","81"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 03:00","9","92"
"כפר בלום 07/2005-07/2025","03-03-2024 03:00","15.4","72"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 06:00","8.1","96"
"כפר בלום 07/2005-07/2025","03-03-2024 06:00","13.3","87"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 09:00","8.6","95"
"כפר בלום 07/2005-07/2025","03-03-2024 09:00","13.6","92"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 12:00","11","83"
"כפר בלום 07/2005-07/2025","03-03-2024 12:00","18.6","68"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 15:00","12.1","75"
"כפר בלום 07/2005-07/2025","03-03-2024 15:00","19.8","56"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 18:00","9.6","88"
"כפר בלום 07/2005-07/2025","03-03-2024 18:00","17.8","62"
"מרום גולן פיכמן 01/1998-07/2025","03-03-2024 21:00","8.6","94"
"כפר בלום 07/2005-07/2025","03-03-2024 21:00","15.4","73"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 00:00","7.8","95"
"כפר בלום 07/2005-07/2025","04-03-2024 00:00","14.2","81"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 03:00","7.4","97"
"כפר בלום 07/2005-07/2025","04-03-2024 03:00","12.4","87"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 06:00","7.5","96"
"כפר בלום 07/2005-07/2025","04-03-2024 06:00","10.9","92"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 09:00","9.4","87"
"כפר בלום 07/2005-07/2025","04-03-2024 09:00","13","92"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 12:00","11.7","69"
"כפר בלום 07/2005-07/2025","04-03-2024 12:00","17.9","66"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 15:00","12.5","62"
"כפר בלום 07/2005-07/2025","04-03-2024 15:00","20.8","49"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 18:00","10.4","73"
"כפר בלום 07/2005-07/2025","04-03-2024 18:00","19.2","53"
"מרום גולן פיכמן 01/1998-07/2025","04-03-2024 21:00","7.7","94"
"כפר בלום 07/2005-07/2025","04-03-2024 21:00","14.3","77"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 00:00","7.1","69"
"כפר בלום 07/2005-07/2025","05-03-2024 00:00","10.5","83"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 03:00","6.5","81"
"כפר בלום 07/2005-07/2025","05-03-2024 03:00","8.4","87"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 06:00","2.6","96"
"כפר בלום 07/2005-07/2025","05-03-2024 06:00","6.4","91"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 09:00","9.9","67"
"כפר בלום 07/2005-07/2025","05-03-2024 09:00","10.5","80"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 12:00","13.3","52"
"כפר בלום 07/2005-07/2025","05-03-2024 12:00","18.4","51"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 15:00","14.9","51"
"כפר בלום 07/2005-07/2025","05-03-2024 15:00","22.2","41"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 18:00","14.1","53"
"כפר בלום 07/2005-07/2025","05-03-2024 18:00","21.4","41"
"מרום גולן פיכמן 01/1998-07/2025","05-03-2024 21:00","5.3","85"
"כפר בלום 07/2005-07/2025","05-03-2024 21:00","12.5","76"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 00:00","3.2","91"
"כפר בלום 07/2005-07/2025","06-03-2024 00:00","9.7","85"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 03:00","7.5","80"
"כפר בלום 07/2005-07/2025","06-03-2024 03:00","7.9","89"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 06:00","6.2","52"
"כפר בלום 07/2005-07/2025","06-03-2024 06:00","6.4","92"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 09:00","12.1","44"
"כפר בלום 07/2005-07/2025","06-03-2024 09:00","10","82"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 12:00","14.2","45"
"כפר בלום 07/2005-07/2025","06-03-2024 12:00","19","52"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 15:00","13.3","68"
"כפר בלום 07/2005-07/2025","06-03-2024 15:00","21.7","51"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 18:00","10","76"
"כפר בלום 07/2005-07/2025","06-03-2024 18:00","18.4","55"
"מרום גולן פיכמן 01/1998-07/2025","06-03-2024 21:00","8.5","95"
"כפר בלום 07/2005-07/2025","06-03-2024 21:00","14.6","83"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 00:00","8.3","94"
"כפר בלום 07/2005-07/2025","07-03-2024 00:00","13.3","89"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 03:00","8","97"
"כפר בלום 07/2005-07/2025","07-03-2024 03:00","12.7","88"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 06:00","7.8","96"
"כפר בלום 07/2005-07/2025","07-03-2024 06:00","11.9","91"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 09:00","8.8","91"
"כפר בלום 07/2005-07/2025","07-03-2024 09:00","13.5","90"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 12:00","10.6","82"
"כפר בלום 07/2005-07/2025","07-03-2024 12:00","19.2","56"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 15:00","10","86"
"כפר בלום 07/2005-07/2025","07-03-2024 15:00","19.1","53"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 18:00","9.5","86"
"כפר בלום 07/2005-07/2025","07-03-2024 18:00","18.1","57"
"מרום גולן פיכמן 01/1998-07/2025","07-03-2024 21:00","8.3","92"
"כפר בלום 07/2005-07/2025","07-03-2024 21:00","13.7","76"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 00:00","7.9","94"
"כפר בלום 07/2005-07/2025","08-03-2024 00:00","12","85"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 03:00","7.5","96"
"כפר בלום 07/2005-07/2025","08-03-2024 03:00","10.4","91"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 06:00","7","94"
"כפר בלום 07/2005-07/2025","08-03-2024 06:00","9.1","93"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 09:00","9.5","74"
"כפר בלום 07/2005-07/2025","08-03-2024 09:00","12.2","86"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 12:00","13.3","64"
"כפר בלום 07/2005-07/2025","08-03-2024 12:00","18.9","56"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 15:00","11.8","76"
"כפר בלום 07/2005-07/2025","08-03-2024 15:00","19.8","55"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 18:00","9.6","83"
"כפר בלום 07/2005-07/2025","08-03-2024 18:00","20","48"
"מרום גולן פיכמן 01/1998-07/2025","08-03-2024 21:00","7.3","94"
"כפר בלום 07/2005-07/2025","08-03-2024 21:00","13.6","73"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 00:00","7.9","88"
"כפר בלום 07/2005-07/2025","09-03-2024 00:00","11.6","85"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 03:00","7.7","96"
"כפר בלום 07/2005-07/2025","09-03-2024 03:00","10.8","92"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 06:00","7.2","96"
"כפר בלום 07/2005-07/2025","09-03-2024 06:00","9.9","93"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 09:00","8.4","93"
"כפר בלום 07/2005-07/2025","09-03-2024 09:00","11.6","96"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 12:00","9.7","86"
"כפר בלום 07/2005-07/2025","09-03-2024 12:00","16.6","75"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 15:00","11","45"
"כפר בלום 07/2005-07/2025","09-03-2024 15:00","20.3","35"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 18:00","9.4","67"
"כפר בלום 07/2005-07/2025","09-03-2024 18:00","17.9","53"
"מרום גולן פיכמן 01/1998-07/2025","09-03-2024 21:00","8","91"
"כפר בלום 07/2005-07/2025","09-03-2024 21:00","13.6","74"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 00:00","6.8","94"
"כפר בלום 07/2005-07/2025","10-03-2024 00:00","10.4","85"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 03:00","6.1","91"
"כפר בלום 07/2005-07/2025","10-03-2024 03:00","9.5","86"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 06:00","6.2","94"
"כפר בלום 07/2005-07/2025","10-03-2024 06:00","8.4","90"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 09:00","8.5","83"
"כפר בלום 07/2005-07/2025","10-03-2024 09:00","11.3","82"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 12:00","11.7","61"
"כפר בלום 07/2005-07/2025","10-03-2024 12:00","18.4","51"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 15:00","12.4","54"
"כפר בלום 07/2005-07/2025","10-03-2024 15:00","21.8","39"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 18:00","9.5","71"
"כפר בלום 07/2005-07/2025","10-03-2024 18:00","17.7","49"
"מרום גולן פיכמן 01/1998-07/2025","10-03-2024 21:00","6.9","91"
"כפר בלום 07/2005-07/2025","10-03-2024 21:00","13.3","68"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 00:00","7","94"
"כפר בלום 07/2005-07/2025","11-03-2024 00:00","11.1","81"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 03:00","4.2","92"
"כפר בלום 07/2005-07/2025","11-03-2024 03:00","8.1","86"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 06:00","2.8","85"
"כפר בלום 07/2005-07/2025","11-03-2024 06:00","6","88"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 09:00","9.1","70"
"כפר בלום 07/2005-07/2025","11-03-2024 09:00","10.6","81"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 12:00","12.9","52"
"כפר בלום 07/2005-07/2025","11-03-2024 12:00","19.5","46"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 15:00","15","56"
"כפר בלום 07/2005-07/2025","11-03-2024 15:00","22.1","38"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 18:00","14","58"
"כפר בלום 07/2005-07/2025","11-03-2024 18:00","21.1","43"
"מרום גולן פיכמן 01/1998-07/2025","11-03-2024 21:00","6.2","89"
"כפר בלום 07/2005-07/2025","11-03-2024 21:00","13.7","63"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 00:00","4.6","84"
"כפר בלום 07/2005-07/2025","12-03-2024 00:00","9.8","82"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 03:00","2.4","89"
"כפר בלום 07/2005-07/2025","12-03-2024 03:00","7.8","88"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 06:00","5.8","70"
"כפר בלום 07/2005-07/2025","12-03-2024 06:00","5.1","91"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 09:00","12.7","47"
"כפר בלום 07/2005-07/2025","12-03-2024 09:00","11.6","82"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 12:00","16.1","41"
"כפר בלום 07/2005-07/2025","12-03-2024 12:00","23.5","30"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 15:00","18.9","30"
"כפר בלום 07/2005-07/2025","12-03-2024 15:00","26.3","25"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 18:00","18","32"
"כפר בלום 07/2005-07/2025","12-03-2024 18:00","25.3","27"
"מרום גולן פיכמן 01/1998-07/2025","12-03-2024 21:00","12.3","42"
"כפר בלום 07/2005-07/2025","12-03-2024 21:00","19.7","31"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 00:00","10.8","44"
"כפר בלום 07/2005-07/2025","13-03-2024 00:00","12.7","61"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 03:00","10.4","44"
"כפר בלום 07/2005-07/2025","13-03-2024 03:00","11.3","66"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 06:00","8.4","50"
"כפר בלום 07/2005-07/2025","13-03-2024 06:00","14.9","42"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 09:00","15.4","35"
"כפר בלום 07/2005-07/2025","13-03-2024 09:00","20.5","33"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 12:00","18.3","31"
"כפר בלום 07/2005-07/2025","13-03-2024 12:00","25.5","26"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 15:00","20.4","27"
"כפר בלום 07/2005-07/2025","13-03-2024 15:00","28.4","22"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 18:00","17.9","41"
"כפר בלום 07/2005-07/2025","13-03-2024 18:00","26.9","36"
"מרום גולן פיכמן 01/1998-07/2025","13-03-2024 21:00","12.5","63"
"כפר בלום 07/2005-07/2025","13-03-2024 21:00","17.2","63"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 00:00","9","46"
"כפר בלום 07/2005-07/2025","14-03-2024 00:00","12.4","74"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 03:00","8.1","74"
"כפר בלום 07/2005-07/2025","14-03-2024 03:00","10.2","80"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 06:00","8.5","92"
"כפר בלום 07/2005-07/2025","14-03-2024 06:00","9.2","87"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 09:00","10.2","84"
"כפר בלום 07/2005-07/2025","14-03-2024 09:00","14.4","72"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 12:00","13.6","70"
"כפר בלום 07/2005-07/2025","14-03-2024 12:00","19.4","59"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 15:00","13.7","68"
"כפר בלום 07/2005-07/2025","14-03-2024 15:00","23.1","42"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 18:00","11.8","69"
"כפר בלום 07/2005-07/2025","14-03-2024 18:00","21.3","47"
"מרום גולן פיכמן 01/1998-07/2025","14-03-2024 21:00","8.9","95"
"כפר בלום 07/2005-07/2025","14-03-2024 21:00","14.9","76"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 00:00","8.1","92"
"כפר בלום 07/2005-07/2025","15-03-2024 00:00","12.8","84"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 03:00","8.1","93"
"כפר בלום 07/2005-07/2025","15-03-2024 03:00","10.3","88"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 06:00","7.6","93"
"כפר בלום 07/2005-07/2025","15-03-2024 06:00","10","93"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 09:00","9.4","87"
"כפר בלום 07/2005-07/2025","15-03-2024 09:00","12.6","86"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 12:00","9.7","84"
"כפר בלום 07/2005-07/2025","15-03-2024 12:00","15.8","72"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 15:00","10.4","88"
"כפר בלום 07/2005-07/2025","15-03-2024 15:00","19.2","63"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 18:00","9.7","81"
"כפר בלום 07/2005-07/2025","15-03-2024 18:00","17.9","58"
"מרום גולן פיכמן 01/1998-07/2025","15-03-2024 21:00","7.7","91"
"כפר בלום 07/2005-07/2025","15-03-2024 21:00","12.8","80"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 00:00","8.2","92"
"כפר בלום 07/2005-07/2025","16-03-2024 00:00","10.8","90"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 03:00","7.6","93"
"כפר בלום 07/2005-07/2025","16-03-2024 03:00","9.7","92"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 06:00","4.3","94"
"כפר בלום 07/2005-07/2025","16-03-2024 06:00","8.6","95"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 09:00","9.1","84"
"כפר בלום 07/2005-07/2025","16-03-2024 09:00","12.7","84"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 12:00","11.8","70"
"כפר בלום 07/2005-07/2025","16-03-2024 12:00","17.6","68"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 15:00","12.3","69"
"כפר בלום 07/2005-07/2025","16-03-2024 15:00","19.9","51"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 18:00","10.9","78"
"כפר בלום 07/2005-07/2025","16-03-2024 18:00","18.4","61"
"מרום גולן פיכמן 01/1998-07/2025","16-03-2024 21:00","8","90"
"כפר בלום 07/2005-07/2025","16-03-2024 21:00","14.9","74"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 00:00","8","80"
"כפר בלום 07/2005-07/2025","17-03-2024 00:00","13.1","83"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 03:00","7.1","87"
"כפר בלום 07/2005-07/2025","17-03-2024 03:00","12.3","88"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 06:00","4.6","88"
"כפר בלום 07/2005-07/2025","17-03-2024 06:00","9.9","86"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 09:00","11.2","70"
"כפר בלום 07/2005-07/2025","17-03-2024 09:00","13.4","77"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 12:00","15.3","49"
"כפר בלום 07/2005-07/2025","17-03-2024 12:00","21.6","42"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 15:00","17.6","42"
"כפר בלום 07/2005-07/2025","17-03-2024 15:00","25.2","36"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 18:00","16","50"
"כפר בלום 07/2005-07/2025","17-03-2024 18:00","21.3","53"
"מרום גולן פיכמן 01/1998-07/2025","17-03-2024 21:00","14.9","50"
"כפר בלום 07/2005-07/2025","17-03-2024 21:00","18.2","66"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 00:00","14.6","45"
"כפר בלום 07/2005-07/2025","18-03-2024 00:00","22.6","29"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 03:00","14.3","46"
"כפר בלום 07/2005-07/2025","18-03-2024 03:00","22.1","37"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 06:00","11.8","76"
"כפר בלום 07/2005-07/2025","18-03-2024 06:00","18.7","51"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 09:00","15.3","68"
"כפר בלום 07/2005-07/2025","18-03-2024 09:00","19","65"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 12:00","13.3","83"
"כפר בלום 07/2005-07/2025","18-03-2024 12:00","22.4","58"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 15:00","16.2","45"
"כפר בלום 07/2005-07/2025","18-03-2024 15:00","24.5","36"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 18:00","12","65"
"כפר בלום 07/2005-07/2025","18-03-2024 18:00","20.7","48"
"מרום גולן פיכמן 01/1998-07/2025","18-03-2024 21:00","9","91"
"כפר בלום 07/2005-07/2025","18-03-2024 21:00","15.3","77"
"מרום גולן פיכמן 01/1998-07/2025","19-03-2024 00:00","8","85"
"כפר בלום 07/2005-07/2025","19-03-2024 00:00","14","84"
"מרום גולן פיכמן 01/1998-07/2025","19-03-2024 03:00","7.8","97"
