"תחנה","תאריך ושעה (שעון קיץ)","טמפרטורה (C°)","לחות יחסית (%)"
"אשלים 02/2016-07/2025","21-04-2024 00:00","16.3","70"
"שדה בוקר 01/2004-07/2025","21-04-2024 00:00","15.8","42"
"עבדת 10/2008-07/2025","21-04-2024 00:00","16.8","29"
"אשלים 02/2016-07/2025","21-04-2024 03:00","14.8","86"
"שדה בוקר 01/2004-07/2025","21-04-2024 03:00","15.8","62"
"עבדת 10/2008-07/2025","21-04-2024 03:00","15.2","31"
"אשלים 02/2016-07/2025","21-04-2024 06:00","16.1","91"
"שדה בוקר 01/2004-07/2025","21-04-2024 06:00","15.7","90"
"עבדת 10/2008-07/2025","21-04-2024 06:00","14.6","91"
"אשלים 02/2016-07/2025","21-04-2024 09:00","19","79"
"שדה בוקר 01/2004-07/2025","21-04-2024 09:00","17.8","74"
"עבדת 10/2008-07/2025","21-04-2024 09:00","17.3","76"
"אשלים 02/2016-07/2025","21-04-2024 12:00","23.8","51"
"שדה בוקר 01/2004-07/2025","21-04-2024 12:00","21.9","52"
"עבדת 10/2008-07/2025","21-04-2024 12:00","21.8","54"
"אשלים 02/2016-07/2025","21-04-2024 15:00","25.1","47"
"שדה בוקר 01/2004-07/2025","21-04-2024 15:00","24.8","36"
"עבדת 10/2008-07/2025","21-04-2024 15:00","24.6","36"
"אשלים 02/2016-07/2025","21-04-2024 18:00","22.1","45"
"שדה בוקר 01/2004-07/2025","21-04-2024 18:00","21.2","44"
"עבדת 10/2008-07/2025","21-04-2024 18:00","20.9","46"
"אשלים 02/2016-07/2025","21-04-2024 21:00","17.4","66"
"שדה בוקר 01/2004-07/2025","21-04-2024 21:00","16.8","65"
"עבדת 10/2008-07/2025","21-04-2024 21:00","16","63"
"אשלים 02/2016-07/2025","22-04-2024 00:00","12.5","76"
"שדה בוקר 01/2004-07/2025","22-04-2024 00:00","14.2","76"
"עבדת 10/2008-07/2025","22-04-2024 00:00","13.3","80"
"אשלים 02/2016-07/2025","22-04-2024 03:00","10","85"
"שדה בוקר 01/2004-07/2025","22-04-2024 03:00","12.3","83"
"עבדת 10/2008-07/2025","22-04-2024 03:00","10.6","84"
"אשלים 02/2016-07/2025","22-04-2024 06:00","9","89"
"שדה בוקר 01/2004-07/2025","22-04-2024 06:00","8.2","87"
"עבדת 10/2008-07/2025","22-04-2024 06:00","9.4","89"
"אשלים 02/2016-07/2025","22-04-2024 09:00","18.5","57"
"שדה בוקר 01/2004-07/2025","22-04-2024 09:00","16.2","56"
"עבדת 10/2008-07/2025","22-04-2024 09:00","18.1","46"
"אשלים 02/2016-07/2025","22-04-2024 12:00","26","23"
"שדה בוקר 01/2004-07/2025","22-04-2024 12:00","22.5","26"
"עבדת 10/2008-07/2025","22-04-2024 12:00","23.5","18"
"אשלים 02/2016-07/2025","22-04-2024 15:00","30","12"
"שדה בוקר 01/2004-07/2025","22-04-2024 15:00","28.4","7"
"עבדת 10/2008-07/2025","22-04-2024 15:00","27.5","9"
"אשלים 02/2016-07/2025","22-04-2024 18:00","26.3","41"
"שדה בוקר 01/2004-07/2025","22-04-2024 18:00","26.6","36"
"עבדת 10/2008-07/2025","22-04-2024 18:00","26.4","33"
"אשלים 02/2016-07/2025","22-04-2024 21:00","21.5","56"
"שדה בוקר 01/2004-07/2025","22-04-2024 21:00","21.7","54"
"עבדת 10/2008-07/2025","22-04-2024 21:00","21.4","56"
"אשלים 02/2016-07/2025","23-04-2024 00:00","16.6","67"
"שדה בוקר 01/2004-07/2025","23-04-2024 00:00","17.8","60"
"עבדת 10/2008-07/2025","23-04-2024 00:00","18.8","62"
"אשלים 02/2016-07/2025","23-04-2024 03:00","14.3","74"
"שדה בוקר 01/2004-07/2025","23-04-2024 03:00","15.9","54"
"עבדת 10/2008-07/2025","23-04-2024 03:00","17.2","51"
"אשלים 02/2016-07/2025","23-04-2024 06:00","13.7","73"
"שדה בוקר 01/2004-07/2025","23-04-2024 06:00","14.6","51"
"עבדת 10/2008-07/2025","23-04-2024 06:00","16.9","39"
"אשלים 02/2016-07/2025","23-04-2024 09:00","25.7","25"
"שדה בוקר 01/2004-07/2025","23-04-2024 09:00","23.9","27"
"עבדת 10/2008-07/2025","23-04-2024 09:00","24.2","24"
"אשלים 02/2016-07/2025","23-04-2024 12:00","32.9","14"
"שדה בוקר 01/2004-07/2025","23-04-2024 12:00","29.4","19"
"עבדת 10/2008-07/2025","23-04-2024 12:00","28.4","19"
"אשלים 02/2016-07/2025","23-04-2024 15:00","36.1","10"
"שדה בוקר 01/2004-07/2025","23-04-2024 15:00","33.4","11"
"עבדת 10/2008-07/2025","23-04-2024 15:00","32.5","13"
"אשלים 02/2016-07/2025","23-04-2024 18:00","35.5","10"
"שדה בוקר 01/2004-07/2025","23-04-2024 18:00","32.8","13"
"עבדת 10/2008-07/2025","23-04-2024 18:00","31.9","12"
"אשלים 02/2016-07/2025","23-04-2024 21:00","24.4","22"
"שדה בוקר 01/2004-07/2025","23-04-2024 21:00","25.4","19"
"עבדת 10/2008-07/2025","23-04-2024 21:00","28.1","15"
"אשלים 02/2016-07/2025","24-04-2024 00:00","27.5","17"
"שדה בוקר 01/2004-07/2025","24-04-2024 00:00","24.1","20"
"עבדת 10/2008-07/2025","24-04-2024 00:00","26","18"
"אשלים 02/2016-07/2025","24-04-2024 03:00","21.7","25"
"שדה בוקר 01/2004-07/2025","24-04-2024 03:00","19.4","29"
"עבדת 10/2008-07/2025","24-04-2024 03:00","23.2","22"
"אשלים 02/2016-07/2025","24-04-2024 06:00","25.1","19"
"שדה בוקר 01/2004-07/2025","24-04-2024 06:00","19","26"
"עבדת 10/2008-07/2025","24-04-2024 06:00","23.7","20"
"אשלים 02/2016-07/2025","24-04-2024 09:00","31.2","13"
"שדה בוקר 01/2004-07/2025","24-04-2024 09:00","26.8","18"
"עבדת 10/2008-07/2025","24-04-2024 09:00","28.3","15"
"אשלים 02/2016-07/2025","24-04-2024 12:00","35.6","10"
"שדה בוקר 01/2004-07/2025","24-04-2024 12:00","32.7","11"
"עבדת 10/2008-07/2025","24-04-2024 12:00","33.6","11"
"אשלים 02/2016-07/2025","24-04-2024 15:00","37.9","8"
"שדה בוקר 01/2004-07/2025","24-04-2024 15:00","35.5","8"
"עבדת 10/2008-07/2025","24-04-2024 15:00","35.8","7"
"אשלים 02/2016-07/2025","24-04-2024 18:00","37.4","7"
"שדה בוקר 01/2004-07/2025","24-04-2024 18:00","35.4","7"
"עבדת 10/2008-07/2025","24-04-2024 18:00","34.8","7"
"אשלים 02/2016-07/2025","24-04-2024 21:00","27.5","14"
"שדה בוקר 01/2004-07/2025","24-04-2024 21:00","28.3","11"
"עבדת 10/2008-07/2025","24-04-2024 21:00","29.4","11"
"אשלים 02/2016-07/2025","25-04-2024 00:00","24.2","19"
"שדה בוקר 01/2004-07/2025","25-04-2024 00:00","23.9","16"
"עבדת 10/2008-07/2025","25-04-2024 00:00","27.4","14"
"אשלים 02/2016-07/2025","25-04-2024 03:00","27.2","15"
"שדה בוקר 01/2004-07/2025","25-04-2024 03:00","23.5","17"
"עבדת 10/2008-07/2025","25-04-2024 03:00","25.5","14"
"אשלים 02/2016-07/2025","25-04-2024 06:00","23.9","19"
"שדה בוקר 01/2004-07/2025","25-04-2024 06:00","24","16"
"עבדת 10/2008-07/2025","25-04-2024 06:00","26.3","15"
"אשלים 02/2016-07/2025","25-04-2024 09:00","33.6","11"
"שדה בוקר 01/2004-07/2025","25-04-2024 09:00","28.8","14"
"עבדת 10/2008-07/2025","25-04-2024 09:00","31.1","12"
"אשלים 02/2016-07/2025","25-04-2024 12:00","37.6","8"
"שדה בוקר 01/2004-07/2025","25-04-2024 12:00","34.8","9"
"עבדת 10/2008-07/2025","25-04-2024 12:00","36.4","8"
"אשלים 02/2016-07/2025","25-04-2024 15:00","39.1","7"
"שדה בוקר 01/2004-07/2025","25-04-2024 15:00","37.2","6"
"עבדת 10/2008-07/2025","25-04-2024 15:00","37.1","6"
"אשלים 02/2016-07/2025","25-04-2024 18:00","33.7","19"
"שדה בוקר 01/2004-07/2025","25-04-2024 18:00","36.3","7"
"עבדת 10/2008-07/2025","25-04-2024 18:00","31.7","18"
"אשלים 02/2016-07/2025","25-04-2024 21:00","26","29"
"שדה בוקר 01/2004-07/2025","25-04-2024 21:00","26.8","18"
"עבדת 10/2008-07/2025","25-04-2024 21:00","25.9","22"
"אשלים 02/2016-07/2025","26-04-2024 00:00","20.5","89"
"שדה בוקר 01/2004-07/2025","26-04-2024 00:00","20.9","75"
"עבדת 10/2008-07/2025","26-04-2024 00:00","20.9","63"
"אשלים 02/2016-07/2025","26-04-2024 03:00","19.7","87"
"שדה בוקר 01/2004-07/2025","26-04-2024 03:00","18.4","88"
"עבדת 10/2008-07/2025","26-04-2024 03:00","17","95"
"אשלים 02/2016-07/2025","26-04-2024 06:00","19.6","85"
"שדה בוקר 01/2004-07/2025","26-04-2024 06:00","18","88"
"עבדת 10/2008-07/2025","26-04-2024 06:00","17.1","92"
"אשלים 02/2016-07/2025","26-04-2024 09:00","20.7","80"
"שדה בוקר 01/2004-07/2025","26-04-2024 09:00","19.3","79"
"עבדת 10/2008-07/2025","26-04-2024 09:00","18.5","82"
"אשלים 02/2016-07/2025","26-04-2024 12:00","25.7","54"
"שדה בוקר 01/2004-07/2025","26-04-2024 12:00","24","56"
"עבדת 10/2008-07/2025","26-04-2024 12:00","24.1","54"
"אשלים 02/2016-07/2025","26-04-2024 15:00","25.8","57"
"שדה בוקר 01/2004-07/2025","26-04-2024 15:00","26","51"
"עבדת 10/2008-07/2025","26-04-2024 15:00","25.2","53"
"אשלים 02/2016-07/2025","26-04-2024 18:00","23.7","56"
"שדה בוקר 01/2004-07/2025","26-04-2024 18:00","22.2","62"
"עבדת 10/2008-07/2025","26-04-2024 18:00","22.1","60"
"אשלים 02/2016-07/2025","26-04-2024 21:00","19.5","79"
"שדה בוקר 01/2004-07/2025","26-04-2024 21:00","18.6","79"
"עבדת 10/2008-07/2025","26-04-2024 21:00","17.7","80"
"אשלים 02/2016-07/2025","27-04-2024 00:00","18.7","81"
"שדה בוקר 01/2004-07/2025","27-04-2024 00:00","17.5","82"
"עבדת 10/2008-07/2025","27-04-2024 00:00","16.7","84"
"אשלים 02/2016-07/2025","27-04-2024 03:00","18.2","84"
"שדה בוקר 01/2004-07/2025","27-04-2024 03:00","16.9","84"
"עבדת 10/2008-07/2025","27-04-2024 03:00","16.1","86"
"אשלים 02/2016-07/2025","27-04-2024 06:00","18","82"
"שדה בוקר 01/2004-07/2025","27-04-2024 06:00","17.9","68"
"עבדת 10/2008-07/2025","27-04-2024 06:00","17.7","58"
"אשלים 02/2016-07/2025","27-04-2024 09:00","19.5","76"
"שדה בוקר 01/2004-07/2025","27-04-2024 09:00","20.2","53"
"עבדת 10/2008-07/2025","27-04-2024 09:00","19.9","56"
"אשלים 02/2016-07/2025","27-04-2024 12:00","23.9","57"
"שדה בוקר 01/2004-07/2025","27-04-2024 12:00","22.6","56"
"עבדת 10/2008-07/2025","27-04-2024 12:00","22.1","56"
"אשלים 02/2016-07/2025","27-04-2024 15:00","25.9","51"
"שדה בוקר 01/2004-07/2025","27-04-2024 15:00","25.5","47"
"עבדת 10/2008-07/2025","27-04-2024 15:00","25.3","48"
"אשלים 02/2016-07/2025","27-04-2024 18:00","23.7","61"
"שדה בוקר 01/2004-07/2025","27-04-2024 18:00","23.5","58"
"עבדת 10/2008-07/2025","27-04-2024 18:00","23.1","58"
"אשלים 02/2016-07/2025","27-04-2024 21:00","19.9","78"
"שדה בוקר 01/2004-07/2025","27-04-2024 21:00","18.9","79"
"עבדת 10/2008-07/2025","27-04-2024 21:00","18.1","81"
"אשלים 02/2016-07/2025","28-04-2024 00:00","19.4","77"
"שדה בוקר 01/2004-07/2025","28-04-2024 00:00","17.9","82"
"עבדת 10/2008-07/2025","28-04-2024 00:00","17","85"
"אשלים 02/2016-07/2025","28-04-2024 03:00","19.3","77"
"שדה בוקר 01/2004-07/2025","28-04-2024 03:00","17.3","81"
"עבדת 10/2008-07/2025","28-04-2024 03:00","16.5","86"
"אשלים 02/2016-07/2025","28-04-2024 06:00","18.9","77"
"שדה בוקר 01/2004-07/2025","28-04-2024 06:00","17.4","81"
"עבדת 10/2008-07/2025","28-04-2024 06:00","16.5","85"
"אשלים 02/2016-07/2025","28-04-2024 09:00","19.5","78"
"שדה בוקר 01/2004-07/2025","28-04-2024 09:00","18","81"
"עבדת 10/2008-07/2025","28-04-2024 09:00","17.2","85"
"אשלים 02/2016-07/2025","28-04-2024 12:00","21.3","71"
"שדה בוקר 01/2004-07/2025","28-04-2024 12:00","20.2","71"
"עבדת 10/2008-07/2025","28-04-2024 12:00","19.3","76"
"אשלים 02/2016-07/2025","28-04-2024 15:00","27.5","46"
"שדה בוקר 01/2004-07/2025","28-04-2024 15:00","25.3","49"
"עבדת 10/2008-07/2025","28-04-2024 15:00","24.8","50"
"אשלים 02/2016-07/2025","28-04-2024 18:00","23","68"
"שדה בוקר 01/2004-07/2025","28-04-2024 18:00","22.6","66"
"עבדת 10/2008-07/2025","28-04-2024 18:00","22","67"
"אשלים 02/2016-07/2025","28-04-2024 21:00","19.9","82"
"שדה בוקר 01/2004-07/2025","28-04-2024 21:00","19.1","82"
"עבדת 10/2008-07/2025","28-04-2024 21:00","18.4","85"
"אשלים 02/2016-07/2025","29-04-2024 00:00","18.6","88"
"שדה בוקר 01/2004-07/2025","29-04-2024 00:00","18.1","87"
"עבדת 10/2008-07/2025","29-04-2024 00:00","17.6","90"
"אשלים 02/2016-07/2025","29-04-2024 03:00","18.3","90"
"שדה בוקר 01/2004-07/2025","29-04-2024 03:00","17.4","88"
"עבדת 10/2008-07/2025","29-04-2024 03:00","16.6","89"
"אשלים 02/2016-07/2025","29-04-2024 06:00","18.3","89"
"שדה בוקר 01/2004-07/2025","29-04-2024 06:00","17.2","86"
"עבדת 10/2008-07/2025","29-04-2024 06:00","16.4","88"
"אשלים 02/2016-07/2025","29-04-2024 09:00","19.9","74"
"שדה בוקר 01/2004-07/2025","29-04-2024 09:00","18.4","77"
"עבדת 10/2008-07/2025","29-04-2024 09:00","17","85"
"אשלים 02/2016-07/2025","29-04-2024 12:00","24.6","55"
"שדה בוקר 01/2004-07/2025","29-04-2024 12:00","22.9","59"
"עבדת 10/2008-07/2025","29-04-2024 12:00","22.8","60"
"אשלים 02/2016-07/2025","29-04-2024 15:00","27.7","47"
"שדה בוקר 01/2004-07/2025","29-04-2024 15:00","27","44"
"עבדת 10/2008-07/2025","29-04-2024 15:00","26.8","43"
"אשלים 02/2016-07/2025","29-04-2024 18:00","23.2","62"
"שדה בוקר 01/2004-07/2025","29-04-2024 18:00","22.9","57"
"עבדת 10/2008-07/2025","29-04-2024 18:00","22.4","59"
"אשלים 02/2016-07/2025","29-04-2024 21:00","19.7","78"
"שדה בוקר 01/2004-07/2025","29-04-2024 21:00","18.6","79"
"עבדת 10/2008-07/2025","29-04-2024 21:00","17.6","82"
"אשלים 02/2016-07/2025","30-04-2024 00:00","19","80"
"שדה בוקר 01/2004-07/2025","30-04-2024 00:00","17.6","79"
"עבדת 10/2008-07/2025","30-04-2024 00:00","16.8","83"
"אשלים 02/2016-07/2025","30-04-2024 03:00","18","87"
"שדה בוקר 01/2004-07/2025","30-04-2024 03:00","16.7","86"
"עבדת 10/2008-07/2025","30-04-2024 03:00","16","87"
"אשלים 02/2016-07/2025","30-04-2024 06:00","16.5","91"
"שדה בוקר 01/2004-07/2025","30-04-2024 06:00","16.2","86"
"עבדת 10/2008-07/2025","30-04-2024 06:00","15.4","87"
"אשלים 02/2016-07/2025","30-04-2024 09:00","18.9","76"
"שדה בוקר 01/2004-07/2025","30-04-2024 09:00","17.7","75"
"עבדת 10/2008-07/2025","30-04-2024 09:00","17.1","74"
"אשלים 02/2016-07/2025","30-04-2024 12:00","23.7","50"
"שדה בוקר 01/2004-07/2025","30-04-2024 12:00","22.1","53"
"עבדת 10/2008-07/2025","30-04-2024 12:00","22.4","51"
"אשלים 02/2016-07/2025","30-04-2024 15:00","26.2","48"
"שדה בוקר 01/2004-07/2025","30-04-2024 15:00","25.5","42"
"עבדת 10/2008-07/2025","30-04-2024 15:00","24.9","44"
"אשלים 02/2016-07/2025","30-04-2024 18:00","22.5","58"
"שדה בוקר 01/2004-07/2025","30-04-2024 18:00","21.8","57"
"עבדת 10/2008-07/2025","30-04-2024 18:00","21.5","58"
"אשלים 02/2016-07/2025","30-04-2024 21:00","18.8","75"
"שדה בוקר 01/2004-07/2025","30-04-2024 21:00","17.7","74"
"עבדת 10/2008-07/2025","30-04-2024 21:00","17","76"
"אשלים 02/2016-07/2025","01-05-2024 00:00","16.3","84"
"שדה בוקר 01/2004-07/2025","01-05-2024 00:00","16.2","83"
"עבדת 10/2008-07/2025","01-05-2024 00:00","15.3","85"
"אשלים 02/2016-07/2025","01-05-2024 03:00","15.2","90"
"שדה בוקר 01/2004-07/2025","01-05-2024 03:00","15.6","90"
"עבדת 10/2008-07/2025","01-05-2024 03:00","14.3","91"
"אשלים 02/2016-07/2025","01-05-2024 06:00","15","93"
"שדה בוקר 01/2004-07/2025","01-05-2024 06:00","14.9","90"
"עבדת 10/2008-07/2025","01-05-2024 06:00","13.2","92"
"אשלים 02/2016-07/2025","01-05-2024 09:00","19.3","74"
"שדה בוקר 01/2004-07/2025","01-05-2024 09:00","18.1","71"
"עבדת 10/2008-07/2025","01-05-2024 09:00","17.8","69"
"אשלים 02/2016-07/2025","01-05-2024 12:00","24.2","54"
"שדה בוקר 01/2004-07/2025","01-05-2024 12:00","23.1","47"
"עבדת 10/2008-07/2025","01-05-2024 12:00","23.2","47"
"אשלים 02/2016-07/2025","01-05-2024 15:00","27.3","45"
"שדה בוקר 01/2004-07/2025","01-05-2024 15:00","25.8","43"
"עבדת 10/2008-07/2025","01-05-2024 15:00","25.9","43"
"אשלים 02/2016-07/2025","01-05-2024 18:00","24.1","58"
"שדה בוקר 01/2004-07/2025","01-05-2024 18:00","23.5","53"
"עבדת 10/2008-07/2025","01-05-2024 18:00","22.8","57"
"אשלים 02/2016-07/2025","01-05-2024 21:00","20.3","78"
"שדה בוקר 01/2004-07/2025","01-05-2024 21:00","19.5","78"
"עבדת 10/2008-07/2025","01-05-2024 21:00","19.1","76"
"אשלים 02/2016-07/2025","02-05-2024 00:00","18.3","89"
"שדה בוקר 01/2004-07/2025","02-05-2024 00:00","17.7","86"
"עבדת 10/2008-07/2025","02-05-2024 00:00","17","86"
"אשלים 02/2016-07/2025","02-05-2024 03:00","18.6","90"
"שדה בוקר 01/2004-07/2025","02-05-2024 03:00","17.7","82"
"עבדת 10/2008-07/2025","02-05-2024 03:00","16.8","87"
"אשלים 02/2016-07/2025","02-05-2024 06:00","17.8","93"
"שדה בוקר 01/2004-07/2025","02-05-2024 06:00","17.2","85"
"עבדת 10/2008-07/2025","02-05-2024 06:00","15.3","92"
"אשלים 02/2016-07/2025","02-05-2024 09:00","20.1","76"
"שדה בוקר 01/2004-07/2025","02-05-2024 09:00","19.7","66"
"עבדת 10/2008-07/2025","02-05-2024 09:00","18.6","73"
"אשלים 02/2016-07/2025","02-05-2024 12:00","23.3","60"
"שדה בוקר 01/2004-07/2025","02-05-2024 12:00","22.2","58"
"עבדת 10/2008-07/2025","02-05-2024 12:00","21.3","61"
"אשלים 02/2016-07/2025","02-05-2024 15:00","26.4","47"
"שדה בוקר 01/2004-07/2025","02-05-2024 15:00","25","46"
"עבדת 10/2008-07/2025","02-05-2024 15:00","24.5","49"
"אשלים 02/2016-07/2025","02-05-2024 18:00","23.7","51"
"שדה בוקר 01/2004-07/2025","02-05-2024 18:00","22.6","52"
"עבדת 10/2008-07/2025","02-05-2024 18:00","22.4","57"
"אשלים 02/2016-07/2025","02-05-2024 21:00","18.7","77"
"שדה בוקר 01/2004-07/2025","02-05-2024 21:00","17.9","77"
"עבדת 10/2008-07/2025","02-05-2024 21:00","17.3","79"
"אשלים 02/2016-07/2025","03-05-2024 00:00","16.6","86"
"שדה בוקר 01/2004-07/2025","03-05-2024 00:00","16.3","83"
"עבדת 10/2008-07/2025","03-05-2024 00:00","15.5","86"
"אשלים 02/2016-07/2025","03-05-2024 03:00","15.3","88"
"שדה בוקר 01/2004-07/2025","03-05-2024 03:00","15.3","87"
"עבדת 10/2008-07/2025","03-05-2024 03:00","14.6","87"
"אשלים 02/2016-07/2025","03-05-2024 06:00","12.7","91"
"שדה בוקר 01/2004-07/2025","03-05-2024 06:00","12.8","91"
"עבדת 10/2008-07/2025","03-05-2024 06:00","14.5","76"
"אשלים 02/2016-07/2025","03-05-2024 09:00","21.2","54"
"שדה בוקר 01/2004-07/2025","03-05-2024 09:00","20.6","45"
"עבדת 10/2008-07/2025","03-05-2024 09:00","21.1","39"
"אשלים 02/2016-07/2025","03-05-2024 12:00","26.2","34"
"שדה בוקר 01/2004-07/2025","03-05-2024 12:00","25","33"
"עבדת 10/2008-07/2025","03-05-2024 12:00","25.3","33"
"אשלים 02/2016-07/2025","03-05-2024 15:00","28.3","32"
"שדה בוקר 01/2004-07/2025","03-05-2024 15:00","27.6","28"
"עבדת 10/2008-07/2025","03-05-2024 15:00","27.4","27"
"אשלים 02/2016-07/2025","03-05-2024 18:00","25.1","37"
"שדה בוקר 01/2004-07/2025","03-05-2024 18:00","23.9","40"
"עבדת 10/2008-07/2025","03-05-2024 18:00","23.5","42"
"אשלים 02/2016-07/2025","03-05-2024 21:00","19.2","77"
"שדה בוקר 01/2004-07/2025","03-05-2024 21:00","19.4","70"
"עבדת 10/2008-07/2025","03-05-2024 21:00","19","55"
"אשלים 02/2016-07/2025","04-05-2024 00:00","16.9","90"
"שדה בוקר 01/2004-07/2025","04-05-2024 00:00","16.9","86"
"עבדת 10/2008-07/2025","04-05-2024 00:00","17.1","64"
"אשלים 02/2016-07/2025","04-05-2024 03:00","17.7","89"
"שדה בוקר 01/2004-07/2025","04-05-2024 03:00","16","82"
"עבדת 10/2008-07/2025","04-05-2024 03:00","14.8","86"
"אשלים 02/2016-07/2025","04-05-2024 06:00","17.2","90"
"שדה בוקר 01/2004-07/2025","04-05-2024 06:00","14.8","87"
"עבדת 10/2008-07/2025","04-05-2024 06:00","13.8","88"
"אשלים 02/2016-07/2025","04-05-2024 09:00","19.8","69"
"שדה בוקר 01/2004-07/2025","04-05-2024 09:00","18.4","69"
"עבדת 10/2008-07/2025","04-05-2024 09:00","18.2","65"
"אשלים 02/2016-07/2025","04-05-2024 12:00","25.7","33"
"שדה בוקר 01/2004-07/2025","04-05-2024 12:00","24.2","29"
"עבדת 10/2008-07/2025","04-05-2024 12:00","24.3","28"
"אשלים 02/2016-07/2025","04-05-2024 15:00","28.8","22"
"שדה בוקר 01/2004-07/2025","04-05-2024 15:00","27.3","19"
"עבדת 10/2008-07/2025","04-05-2024 15:00","27.2","19"
"אשלים 02/2016-07/2025","04-05-2024 18:00","27.2","28"
"שדה בוקר 01/2004-07/2025","04-05-2024 18:00","26.3","25"
"עבדת 10/2008-07/2025","04-05-2024 18:00","25.8","24"
"אשלים 02/2016-07/2025","04-05-2024 21:00","21.3","43"
"שדה בוקר 01/2004-07/2025","04-05-2024 21:00","21","34"
"עבדת 10/2008-07/2025","04-05-2024 21:00","20.6","35"
"אשלים 02/2016-07/2025","05-05-2024 00:00","18.8","79"
"שדה בוקר 01/2004-07/2025","05-05-2024 00:00","17.9","65"
"עבדת 10/2008-07/2025","05-05-2024 00:00","17.2","65"
"אשלים 02/2016-07/2025","05-05-2024 03:00","16.7","84"
